Bldg,CZ,Kind,TechID,MappedRun,srcCool,fileCool,MATCH
MFm,11,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5%UC-AOE,LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base,38680.39,38680.39,Y
MFm,11,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,29854.56,29854.56,Y
MFm,12,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5%UC-AOE,LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base,16959.56,16959.56,Y
MFm,12,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,13089.84,13089.84,Y
MFm,13,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5%UC-AOE,LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base,49806.28,49806.28,Y
MFm,13,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,38441.81,38441.81,Y
MFm,14,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5%UC-AOE,LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base,29545.37,29545.37,Y
MFm,14,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,22803.91,22803.91,Y
MFm,15,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5%UC-AOE,LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base,88094.08,88094.08,Y
MFm,15,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,67993.36,67993.36,Y
MFm,16,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5%UC-AOE,LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base,11085.79,11085.79,Y
MFm,16,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,8556.31,8556.31,Y
MFm,1,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,LRM AOE LSC R22 R410a rDXHP Base,1343.6,1343.6,Y
MFm,1,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,1216.73,1216.73,Y
MFm,2,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,LRM AOE LSC R22 R410a rDXHP Base,7062.25,7062.25,Y
MFm,2,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,6395.38,6395.38,Y
MFm,3,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,LRM AOE LSC R22 R410a rDXHP Base,9164.01,9164.01,Y
MFm,3,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,8298.68,8298.68,Y
MFm,4,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,LRM AOE LSC R22 R410a rDXHP Base,17393.01,17393.01,Y
MFm,4,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,15750.63,15750.63,Y
MFm,5,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,LRM AOE LSC R22 R410a rDXHP Base,8211.12,8211.12,Y
MFm,5,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,7435.77,7435.77,Y
MFm,6,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,LRM AOE LSC R22 R410a rDXHP Base,10755.39,10755.39,Y
MFm,6,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,9739.79,9739.79,Y
MFm,7,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,LRM AOE LSC R22 R410a rDXHP Base,8579.35,8579.35,Y
MFm,7,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,7769.22,7769.22,Y
MFm,8,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,LRM AOE LSC R22 R410a rDXHP Base,23486.58,23486.58,Y
MFm,8,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,21268.81,21268.81,Y
MFm,9,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,LRM AOE LSC R22 R410a rDXHP Base,23200.58,23200.58,Y
MFm,9,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,21009.81,21009.81,Y
MFm,10,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,LRM AOE LSC R22 R410a rDXHP Base,23675.21,23675.21,Y
MFm,10,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,21439.62,21439.62,Y
MFm,11,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,LRM AOE LSC R22 R410a rDXHP Base,32967.59,32967.59,Y
MFm,11,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,29854.56,29854.56,Y
MFm,12,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,LRM AOE LSC R22 R410a rDXHP Base,14454.77,14454.77,Y
MFm,12,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,13089.84,13089.84,Y
MFm,13,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,LRM AOE LSC R22 R410a rDXHP Base,42450.27,42450.27,Y
MFm,13,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,38441.81,38441.81,Y
MFm,14,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,LRM AOE LSC R22 R410a rDXHP Base,25181.75,25181.75,Y
MFm,14,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,22803.91,22803.91,Y
MFm,15,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,LRM AOE LSC R22 R410a rDXHP Base,75083.26,75083.26,Y
MFm,15,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,67993.36,67993.36,Y
MFm,16,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,LRM AOE LSC R22 R410a rDXHP Base,9448.51,9448.51,Y
MFm,16,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,8556.31,8556.31,Y
MFm,1,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,LRM AOE LSC R22 R410a rDXHP Base,1343.6,1343.6,Y
MFm,1,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,1216.73,1216.73,Y
MFm,2,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,LRM AOE LSC R22 R410a rDXHP Base,7062.25,7062.25,Y
MFm,2,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,6395.38,6395.38,Y
MFm,3,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,LRM AOE LSC R22 R410a rDXHP Base,9164.01,9164.01,Y
MFm,3,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,8298.68,8298.68,Y
MFm,4,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,LRM AOE LSC R22 R410a rDXHP Base,17393.01,17393.01,Y
MFm,4,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,15750.63,15750.63,Y
MFm,5,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,LRM AOE LSC R22 R410a rDXHP Base,8211.12,8211.12,Y
MFm,5,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,7435.77,7435.77,Y
MFm,6,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,LRM AOE LSC R22 R410a rDXHP Base,10755.39,10755.39,Y
MFm,6,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,9739.79,9739.79,Y
MFm,7,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,LRM AOE LSC R22 R410a rDXHP Base,8579.35,8579.35,Y
MFm,7,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,7769.22,7769.22,Y
MFm,8,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,LRM AOE LSC R22 R410a rDXHP Base,23486.58,23486.58,Y
MFm,8,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,21268.81,21268.81,Y
MFm,9,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,LRM AOE LSC R22 R410a rDXHP Base,23200.58,23200.58,Y
MFm,9,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,21009.81,21009.81,Y
MFm,10,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,LRM AOE LSC R22 R410a rDXHP Base,23675.21,23675.21,Y
MFm,10,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,21439.62,21439.62,Y
MFm,11,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,LRM AOE LSC R22 R410a rDXHP Base,32967.59,32967.59,Y
MFm,11,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,29854.56,29854.56,Y
MFm,12,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,LRM AOE LSC R22 R410a rDXHP Base,14454.77,14454.77,Y
MFm,12,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,13089.84,13089.84,Y
MFm,13,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,LRM AOE LSC R22 R410a rDXHP Base,42450.27,42450.27,Y
MFm,13,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,38441.81,38441.81,Y
MFm,14,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,LRM AOE LSC R22 R410a rDXHP Base,25181.75,25181.75,Y
MFm,14,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,22803.91,22803.91,Y
MFm,15,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,LRM AOE LSC R22 R410a rDXHP Base,75083.26,75083.26,Y
MFm,15,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,67993.36,67993.36,Y
MFm,16,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,LRM AOE LSC R22 R410a rDXHP Base,9448.51,9448.51,Y
MFm,16,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,LRM AOE R22 R410a rDXHP Measure,8556.31,8556.31,Y
MFm,1,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NR,LRM NR LSC R32 R454b rDXHP Base,1212.23,1212.23,Y
MFm,1,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR,LRM NR R32 R454b rDXHP Measure,1097.78,1097.78,Y
MFm,2,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NR,LRM NR LSC R32 R454b rDXHP Base,6371.71,6371.71,Y
MFm,2,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR,LRM NR R32 R454b rDXHP Measure,5770.13,5770.13,Y
MFm,3,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NR,LRM NR LSC R32 R454b rDXHP Base,8267.96,8267.96,Y
MFm,3,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR,LRM NR R32 R454b rDXHP Measure,7487.35,7487.35,Y
MFm,4,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NR,LRM NR LSC R32 R454b rDXHP Base,15692.34,15692.34,Y
MFm,4,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR,LRM NR R32 R454b rDXHP Measure,14210.77,14210.77,Y
MFm,5,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NR,LRM NR LSC R32 R454b rDXHP Base,7408.24,7408.24,Y
MFm,5,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR,LRM NR R32 R454b rDXHP Measure,6708.81,6708.81,Y
MFm,6,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NR,LRM NR LSC R32 R454b rDXHP Base,9703.74,9703.74,Y
MFm,6,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR,LRM NR R32 R454b rDXHP Measure,8787.57,8787.57,Y
MFm,7,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NR,LRM NR LSC R32 R454b rDXHP Base,7740.47,7740.47,Y
MFm,7,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR,LRM NR R32 R454b rDXHP Measure,7009.66,7009.66,Y
MFm,8,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NR,LRM NR LSC R32 R454b rDXHP Base,21190.08,21190.08,Y
MFm,8,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR,LRM NR R32 R454b rDXHP Measure,19189.45,19189.45,Y
MFm,9,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NR,LRM NR LSC R32 R454b rDXHP Base,20932.05,20932.05,Y
MFm,9,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR,LRM NR R32 R454b rDXHP Measure,18955.78,18955.78,Y
MFm,10,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NR,LRM NR LSC R32 R454b rDXHP Base,21360.27,21360.27,Y
MFm,10,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR,LRM NR R32 R454b rDXHP Measure,19343.57,19343.57,Y
MFm,11,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NR,LRM NR LSC R32 R454b rDXHP Base,29744.05,29744.05,Y
MFm,11,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR,LRM NR R32 R454b rDXHP Measure,26935.81,26935.81,Y
MFm,12,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NR,LRM NR LSC R32 R454b rDXHP Base,13041.39,13041.39,Y
MFm,12,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR,LRM NR R32 R454b rDXHP Measure,11810.11,11810.11,Y
MFm,13,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NR,LRM NR LSC R32 R454b rDXHP Base,38299.52,38299.52,Y
MFm,13,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR,LRM NR R32 R454b rDXHP Measure,34683.53,34683.53,Y
MFm,14,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NR,LRM NR LSC R32 R454b rDXHP Base,22719.5,22719.5,Y
MFm,14,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR,LRM NR R32 R454b rDXHP Measure,20574.47,20574.47,Y
MFm,15,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NR,LRM NR LSC R32 R454b rDXHP Base,67741.68,67741.68,Y
MFm,15,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR,LRM NR R32 R454b rDXHP Measure,61345.96,61345.96,Y
MFm,16,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NR,LRM NR LSC R32 R454b rDXHP Base,8524.64,8524.64,Y
MFm,16,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR,LRM NR R32 R454b rDXHP Measure,7719.8,7719.8,Y
MFm,1,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NC,LRM NR LSC R32 R454b rDXHP Base,1212.23,1212.23,Y
MFm,1,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NC,LRM NR R32 R454b rDXHP Measure,1097.78,1097.78,Y
MFm,2,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NC,LRM NR LSC R32 R454b rDXHP Base,6371.71,6371.71,Y
MFm,2,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NC,LRM NR R32 R454b rDXHP Measure,5770.13,5770.13,Y
MFm,3,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NC,LRM NR LSC R32 R454b rDXHP Base,8267.96,8267.96,Y
MFm,3,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NC,LRM NR R32 R454b rDXHP Measure,7487.35,7487.35,Y
MFm,4,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NC,LRM NR LSC R32 R454b rDXHP Base,15692.34,15692.34,Y
MFm,4,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NC,LRM NR R32 R454b rDXHP Measure,14210.77,14210.77,Y
MFm,5,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NC,LRM NR LSC R32 R454b rDXHP Base,7408.24,7408.24,Y
MFm,5,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NC,LRM NR R32 R454b rDXHP Measure,6708.81,6708.81,Y
MFm,6,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NC,LRM NR LSC R32 R454b rDXHP Base,9703.74,9703.74,Y
MFm,6,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NC,LRM NR R32 R454b rDXHP Measure,8787.57,8787.57,Y
MFm,7,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NC,LRM NR LSC R32 R454b rDXHP Base,7740.47,7740.47,Y
MFm,7,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NC,LRM NR R32 R454b rDXHP Measure,7009.66,7009.66,Y
MFm,8,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NC,LRM NR LSC R32 R454b rDXHP Base,21190.08,21190.08,Y
MFm,8,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NC,LRM NR R32 R454b rDXHP Measure,19189.45,19189.45,Y
MFm,9,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NC,LRM NR LSC R32 R454b rDXHP Base,20932.05,20932.05,Y
MFm,9,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NC,LRM NR R32 R454b rDXHP Measure,18955.78,18955.78,Y
MFm,10,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NC,LRM NR LSC R32 R454b rDXHP Base,21360.27,21360.27,Y
MFm,10,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NC,LRM NR R32 R454b rDXHP Measure,19343.57,19343.57,Y
MFm,11,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NC,LRM NR LSC R32 R454b rDXHP Base,29744.05,29744.05,Y
MFm,11,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NC,LRM NR R32 R454b rDXHP Measure,26935.81,26935.81,Y
MFm,12,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NC,LRM NR LSC R32 R454b rDXHP Base,13041.39,13041.39,Y
MFm,12,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NC,LRM NR R32 R454b rDXHP Measure,11810.11,11810.11,Y
MFm,13,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NC,LRM NR LSC R32 R454b rDXHP Base,38299.52,38299.52,Y
MFm,13,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NC,LRM NR R32 R454b rDXHP Measure,34683.53,34683.53,Y
MFm,14,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NC,LRM NR LSC R32 R454b rDXHP Base,22719.5,22719.5,Y
MFm,14,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NC,LRM NR R32 R454b rDXHP Measure,20574.47,20574.47,Y
MFm,15,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NC,LRM NR LSC R32 R454b rDXHP Base,67741.68,67741.68,Y
MFm,15,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NC,LRM NR R32 R454b rDXHP Measure,61345.96,61345.96,Y
MFm,16,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NC,LRM NR LSC R32 R454b rDXHP Base,8524.64,8524.64,Y
MFm,16,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NC,LRM NR R32 R454b rDXHP Measure,7719.8,7719.8,Y
MFm,1,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NR,LRM NR LSC R32 R454b rDXHP Base,1212.23,1212.23,Y
MFm,1,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR,LRM NR R32 R454b rDXHP Measure,1097.78,1097.78,Y
MFm,2,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NR,LRM NR LSC R32 R454b rDXHP Base,6371.71,6371.71,Y
MFm,2,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR,LRM NR R32 R454b rDXHP Measure,5770.13,5770.13,Y
MFm,3,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NR,LRM NR LSC R32 R454b rDXHP Base,8267.96,8267.96,Y
MFm,3,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR,LRM NR R32 R454b rDXHP Measure,7487.35,7487.35,Y
MFm,4,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NR,LRM NR LSC R32 R454b rDXHP Base,15692.34,15692.34,Y
MFm,4,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR,LRM NR R32 R454b rDXHP Measure,14210.77,14210.77,Y
MFm,5,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NR,LRM NR LSC R32 R454b rDXHP Base,7408.24,7408.24,Y
MFm,5,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR,LRM NR R32 R454b rDXHP Measure,6708.81,6708.81,Y
MFm,6,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NR,LRM NR LSC R32 R454b rDXHP Base,9703.74,9703.74,Y
MFm,6,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR,LRM NR R32 R454b rDXHP Measure,8787.57,8787.57,Y
MFm,7,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NR,LRM NR LSC R32 R454b rDXHP Base,7740.47,7740.47,Y
MFm,7,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR,LRM NR R32 R454b rDXHP Measure,7009.66,7009.66,Y
MFm,8,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NR,LRM NR LSC R32 R454b rDXHP Base,21190.08,21190.08,Y
MFm,8,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR,LRM NR R32 R454b rDXHP Measure,19189.45,19189.45,Y
MFm,9,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NR,LRM NR LSC R32 R454b rDXHP Base,20932.05,20932.05,Y
MFm,9,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR,LRM NR R32 R454b rDXHP Measure,18955.78,18955.78,Y
MFm,10,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NR,LRM NR LSC R32 R454b rDXHP Base,21360.27,21360.27,Y
MFm,10,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR,LRM NR R32 R454b rDXHP Measure,19343.57,19343.57,Y
MFm,11,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NR,LRM NR LSC R32 R454b rDXHP Base,29744.05,29744.05,Y
MFm,11,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR,LRM NR R32 R454b rDXHP Measure,26935.81,26935.81,Y
MFm,12,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NR,LRM NR LSC R32 R454b rDXHP Base,13041.39,13041.39,Y
